customer_id,age,gender,annual_income,education_level,city,registration_date,total_purchases,total_spent,favorite_category,satisfaction_score,email_domain,phone_number,credit_score,premium_member,last_review
CUST_00167,44.0,Female,44068.18,Some College,City_39,2022-03-28,10,216.7456764444952,Electronics,6,yahoo.com,(229) 845-4920,789.0,False,
CUST_00168,57.0,Female,16720.33,Associate Degree,San Diego,2021-01-15,10,398.7935192320178,Books,7,business.org,926-362-6091,,False,
CUST_00169,32.0,Male,64900.69,Master's Degree,San Jose,2021-05-26,4,160.65980308698673,Home & Garden,7,hotmail.com,764.214.7684,641.0,True,"Product arrived damaged, disappointed. Very pleased overall."
CUST_00170,25.0,Female,25155.57,High School,Philadelphia,2021-05-01,9,96.47198506809262,Fashion,9,company.com,295.430.2858,671.0,False,Amazing! Will definitely buy again.
CUST_00171,24.0,Male,9651.36,Bachelor's Degree,City_29,2022-04-14,10,396.7707913732468,Fashion,8,business.org,672.320.3522,561.0,False,Excellent service and fast delivery. Would shop here again.
CUST_00172,25.0,m,99225.38,Associate Degree,San Diego,2021-05-19,4,93.74037103932827,Electronics,6,outlook.com,(710) 933-5781,850.0,False,Good value for money.
CUST_00173,34.0,Male,90688.91,High School,City_2,2021-03-06,11,200.02904339671417,Electronics,8,work.net,721.922.5479,789.0,False,Not satisfied with the quality. Very pleased overall.
CUST_00174,39.0,Male,7241.04,Bachelor's Degree,Philadelphia,2022-11-08,8,77.14465525709718,Electronics,7,company.com,8079484715,653.0,True,"Fast shipping, product as described."
CUST_00175,38.0,Male,23153.93,High School,City_49,2021-05-26,7,53.402307476148714,Home & Garden,10,corp.com,694-683-4993,697.0,True,"Product arrived damaged, disappointed. Exceeded expectations."
CUST_00176,44.0,Female,22442.98,Master's Degree,Philadelphia,2023-11-19,12,133.0002026256342,Automotive,9,gmail.com,667-764-3369,669.0,False,
CUST_00177,35.0,m,134805.86,Some College,City_28,2022-05-03,6,604.8885598991911,Home & Garden,7,hotmail.com,(592) 395-9327,843.0,False,Amazing! Will definitely buy again.
CUST_00178,52.0,Female,33542.41,Bachelor's Degree,Dallas,2022-07-25,9,823.487557260397,Books,6,outlook.com,9500269373,606.0,False,"Product arrived damaged, disappointed."
CUST_00179,31.0,Male,10974.15,Bachelor's Degree,Phoenix,2023-09-22,5,389.8100107216334,Automotive,8,work.net,339.271.5526,729.0,False,"Product arrived damaged, disappointed. Very pleased overall."
CUST_00180,67.0,F,73547.29,Master's Degree,City_30,2022-03-15,8,332.0234853186784,Home & Garden,7,yahoo.com,991-624-6568,711.0,False,Not satisfied with the quality. Exceeded expectations.
CUST_00181,42.0,F,,Elementary,San Antonio,2021-09-28,8,706.5910261142644,Automotive,10,gmail.com,(719) 473-1042,786.0,False,
CUST_00182,24.0,Male,29487.67,High School,City_37,2023-08-27,6,238.0249321890743,Sports,5,gmail.com,489-943-5891,711.0,True,
CUST_00183,22.0,F,19617.65,Bachelor's Degree,City_42,2022-05-13,6,236.0194999767895,Electronics,3,gmail.com,(801) 793-9022,579.0,False,Amazing! Will definitely buy again.
CUST_00184,40.0,male,23193.7,Bachelor's Degree,City_36,2023-08-27,11,178.75116055019325,Automotive,3,work.net,,699.0,False,Outstanding customer service experience.
CUST_00185,32.0,Male,,Associate Degree,New York,2023-04-14,9,503.37883478910953,Electronics,7,corp.com,,642.0,True,"Great product, highly recommend!"
CUST_00186,43.0,F,122646.82,Bachelor's Degree,City_29,2022-01-25,13,491.77565565471576,Electronics,10,yahoo.com,352.657.9824,726.0,False,
CUST_00187,40.0,F,13101.8,High School,Dallas,2021-07-13,7,604.3169342207934,Fashion,1,hotmail.com,695-553-6446,834.0,False,Not satisfied with the quality. Would shop here again.
CUST_00188,34.0,Female,59925.72,Master's Degree,City_38,2021-07-18,5,136.24818703797754,Home & Garden,8,company.com,(765) 981-9903,580.0,False,"Fast shipping, product as described."
CUST_00189,24.0,Male,20207.26,PhD,City_14,2023-06-02,10,234.2617956025124,Electronics,8,gmail.com,(586) 666-6272,655.0,True,"Great product, highly recommend!"
CUST_00190,18.0,Male,20716.02,High School,City_34,2022-12-27,7,442.23827038368233,Fashion,8,yahoo.com,393-914-4912,675.0,False,"Product arrived damaged, disappointed."
CUST_00191,29.0,f,53772.04,Associate Degree,San Jose,2023-05-18,9,1007.6171354962654,Sports,6,gmail.com,(785) 592-4826,689.0,True,"Great product, highly recommend!"
CUST_00192,45.0,Other,15957.4,High School,City_4,2023-04-22,10,250.36233446091717,Fashion,9,business.org,994.620.1715,779.0,True,"Could be better, but acceptable. Needs improvement."
CUST_00193,37.0,M,52917.11,Master's Degree,Chicago,2023-08-15,7,38.39680946869977,Fashion,2,gmail.com,525.962.8749,,False,Amazing! Will definitely buy again.
CUST_00194,20.0,Female,65126.75,Bachelor's Degree,City_29,2021-04-21,6,455.58640393256496,Gaming,8,business.org,9323897968,753.0,False,"Poor quality, would not recommend."
CUST_00195,37.0,M,25693.01,Master's Degree,Dallas,2021-07-21,8,42.19383337757182,Home & Garden,5,gmail.com,590-595-3492,669.0,False,"Could be better, but acceptable."
CUST_00196,39.0,Female,104994.42,Bachelor's Degree,City_1,2021-05-05,7,823.364360518515,Electronics,7,hotmail.com,8422387631,738.0,False,Amazing! Will definitely buy again.
CUST_00197,24.0,Female,13118.0,Associate Degree,City_29,2023-04-05,6,408.80902885124925,Sports,9,corp.com,237.329.9229,782.0,False,"Could be better, but acceptable."
CUST_00198,36.0,Male,106545.24,Master's Degree,City_10,2022-11-26,10,384.3394025446493,Fashion,5,corp.com,7720873683,661.0,False,"Product arrived damaged, disappointed. Very pleased overall."
CUST_00199,35.0,m,7667.99,Master's Degree,Phoenix,2021-08-12,9,242.56757744474024,Electronics,5,corp.com,6726029952,782.0,False,Amazing! Will definitely buy again. Very pleased overall.
CUST_00200,21.0,Female,314824.72,PhD,City_10,2022-05-25,4,134.69950350514904,Fashion,8,work.net,650.302.9617,724.0,False,
CUST_00201,39.0,m,26239.95,PhD,Dallas,2022-01-28,9,371.75816928318955,Automotive,7,business.org,667.215.3361,803.0,False,
CUST_00202,41.0,Male,14330.63,High School,San Jose,2022-01-25,14,69.66661881444092,Automotive,7,gmail.com,8055812046,703.0,False,
CUST_00203,47.0,Male,30147.66,Bachelor's Degree,New York,2023-07-08,5,118.81095742896771,Fashion,5,gmail.com,870-358-2225,750.0,True,Outstanding customer service experience.
CUST_00204,47.0,Male,,Some College,Phoenix,2021-10-15,11,456.4749545689867,Electronics,2,yahoo.com,680-471-6546,716.0,False,Good value for money. Very pleased overall.
CUST_00205,18.0,Female,49492.29,High School,Philadelphia,2023-05-15,2,172.58051987601422,Gaming,6,corp.com,8971846039,712.0,False,Amazing! Will definitely buy again.
CUST_00206,23.0,male,108458.82,Master's Degree,City_22,2022-01-11,4,305.42741916760866,Gaming,4,gmail.com,(607) 865-2315,740.0,False,
CUST_00207,41.0,Male,16403.25,Some College,New York,2022-07-25,9,302.3545416323802,Home & Garden,9,gmail.com,536-890-9742,762.0,False,Excellent service and fast delivery.
CUST_00208,41.0,f,57729.26,High School,Dallas,2023-08-06,2,250.82617673177933,Automotive,2,business.org,7927095219,620.0,True,Not satisfied with the quality.
CUST_00209,41.0,Female,10655.29,Master's Degree,City_43,2022-05-27,10,232.75332747314366,Automotive,6,outlook.com,524.841.8994,834.0,False,
CUST_00210,81.0,m,82980.74,Bachelor's Degree,Chicago,2021-06-04,8,420.7966297588025,Electronics,3,work.net,754.236.2121,,False,Amazing! Will definitely buy again.
CUST_00211,41.0,Male,50664.92,Master's Degree,City_2,2023-06-27,13,429.4277149252604,Automotive,3,outlook.com,(440) 846-5708,665.0,True,"Fast shipping, product as described. Exceeded expectations."
CUST_00212,48.0,m,85900.65,High School,City_29,2021-07-20,6,110.92919081850047,Fashion,8,gmail.com,(432) 964-2480,712.0,False,Excellent service and fast delivery. Very pleased overall.
CUST_00213,46.0,F,32929.44,High School,City_45,2021-04-14,11,165.10599663934664,Fashion,7,gmail.com,644.300.2646,752.0,False,"Product arrived damaged, disappointed."
CUST_00214,42.0,Male,25639.12,Master's Degree,City_25,2021-01-31,7,170.5385075237489,Home & Garden,2,gmail.com,654.370.5906,846.0,False,"Great product, highly recommend! Would shop here again."
CUST_00215,31.0,Male,69765.43,Associate Degree,City_23,2021-07-11,4,136.53441403485198,Fashion,1,gmail.com,(229) 247-6314,571.0,False,"Great product, highly recommend!"
CUST_00216,44.0,f,12753.5,PhD,City_33,2022-04-30,4,457.6763810657777,Fashion,3,gmail.com,257-500-6873,679.0,False,"Great product, highly recommend!"
CUST_00217,,female,9006.85,Bachelor's Degree,Dallas,2021-12-07,4,245.98042177935935,Electronics,8,yahoo.com,3609930218,549.0,False,Not satisfied with the quality.
CUST_00218,32.0,Male,36171.63,High School,City_31,2023-04-13,6,41.541215334973536,Home & Garden,7,corp.com,2625217504,722.0,False,"Poor quality, would not recommend."
CUST_00219,29.0,F,26590.86,Master's Degree,New York,2023-09-22,5,569.4740873054511,Electronics,2,hotmail.com,743-621-3950,741.0,False,Excellent service and fast delivery.
CUST_00220,35.0,male,,High School,City_43,2023-09-13,11,113.93262253797992,Home & Garden,7,yahoo.com,374-379-2293,847.0,False,
CUST_00221,62.0,f,86963.27,Some College,Dallas,2022-03-14,11,46.08578447352999,Health,8,corp.com,824-591-4945,729.0,False,
CUST_00222,18.0,female,55626.29,Associate Degree,City_6,2023-04-02,4,312.3858140140892,Sports,9,business.org,8432431852,803.0,False,
CUST_00223,43.0,F,81594.95,Master's Degree,Philadelphia,2021-05-01,6,123.81027351537365,Electronics,10,work.net,(797) 346-4804,766.0,False,"Could be better, but acceptable."
CUST_00224,18.0,Female,,Some College,City_25,2021-12-04,7,108.34810711635723,Electronics,6,business.org,8275591099,685.0,False,Good value for money. Needs improvement.
CUST_00225,29.0,Female,53942.64,High School,Los Angeles,2023-02-16,6,330.1702093119959,Fashion,4,gmail.com,3090824373,,False,Excellent service and fast delivery.
CUST_00226,48.0,Female,33079.67,Master's Degree,City_38,2021-01-05,8,292.4043083693654,Electronics,5,gmail.com,461.882.1153,742.0,False,"Great product, highly recommend!"
CUST_00227,,F,52682.38,Bachelor's Degree,City_33,2023-03-11,7,347.18568597228386,Books,8,company.com,676-494-9955,600.0,True,"Great product, highly recommend!"
CUST_00228,22.0,F,41494.75,Some College,Phoenix,2022-06-28,4,181.1569130633486,Fashion,10,gmail.com,2678500147,823.0,True,Outstanding customer service experience.
CUST_00229,26.0,Male,47105.33,Bachelor's Degree,City_31,2023-07-21,8,526.4986746322676,Electronics,7,corp.com,(652) 553-5901,707.0,True,Excellent service and fast delivery. Would shop here again.
CUST_00230,43.0,f,31780.9,Master's Degree,City_29,2022-08-08,4,434.19186450400565,Electronics,6,outlook.com,9039188121,,True,
CUST_00231,26.0,F,69365.39,Associate Degree,City_14,2023-05-17,13,470.60274708104936,Fashion,6,business.org,634-906-5097,681.0,False,
CUST_00232,37.0,Female,20571.01,High School,San Diego,2023-09-24,7,53.21295654210846,Fashion,6,gmail.com,8257062147,741.0,True,
CUST_00233,35.0,Female,35786.31,Bachelor's Degree,Philadelphia,2021-11-14,7,480.2920822563292,Home & Garden,5,corp.com,(509) 403-7302,736.0,False,Amazing! Will definitely buy again. Needs improvement.
CUST_00234,27.0,Female,103717.6,PhD,Phoenix,2022-01-24,6,554.0291369901099,Gaming,7,yahoo.com,694.309.4886,716.0,True,"Product arrived damaged, disappointed."
CUST_00235,60.0,Male,17000.92,Bachelor's Degree,San Antonio,2022-08-31,9,189.46520753367253,Home & Garden,1,yahoo.com,590.785.6881,,False,Amazing! Will definitely buy again. Needs improvement.
CUST_00236,42.0,Male,6441.54,Bachelor's Degree,City_41,2022-03-22,7,92.80301498499804,Electronics,5,gmail.com,788-502-5837,751.0,False,
CUST_00237,18.0,Male,48686.92,High School,Los Angeles,2021-04-30,7,41.09226483448426,Electronics,8,gmail.com,222.874.7484,645.0,True,Good value for money. Needs improvement.
CUST_00238,37.0,Male,29567.66,High School,City_33,2021-05-05,10,128.79209629203692,Fashion,2,hotmail.com,3178884276,623.0,False,"Product arrived damaged, disappointed. Would shop here again."
CUST_00239,27.0,Female,81527.02,Associate Degree,San Antonio,2022-10-05,10,267.7396678663801,Electronics,3,hotmail.com,(779) 902-1803,819.0,True,Excellent service and fast delivery. Would shop here again.
CUST_00240,45.0,Female,32714.97,Master's Degree,City_3,2021-04-28,10,263.24101396488294,Automotive,5,gmail.com,5200490039,778.0,False,"Could be better, but acceptable."
CUST_00241,,Male,22393.56,High School,City_30,2021-04-13,3,105.34375951865248,Health,9,hotmail.com,9871983133,725.0,False,"Fast shipping, product as described."
CUST_00242,33.0,F,34178.3,Bachelor's Degree,City_39,2023-09-04,9,79.10074092078645,Home & Garden,8,gmail.com,493-994-4770,850.0,False,Good value for money. Exceeded expectations.
CUST_00243,41.0,Male,87068.89,Bachelor's Degree,San Antonio,2023-10-27,10,516.6799669952694,Fashion,2,gmail.com,821.560.4588,698.0,True,"Great product, highly recommend!"
CUST_00244,45.0,male,,High School,San Jose,2023-12-24,10,502.8318550381347,Automotive,7,yahoo.com,851-394-5106,,False,"Great product, highly recommend!"
CUST_00245,20.0,female,5181.65,Bachelor's Degree,Dallas,2021-11-19,8,404.9831305725297,Electronics,5,yahoo.com,894-973-3240,734.0,False,Outstanding customer service experience.
CUST_00246,30.0,Male,42134.16,Bachelor's Degree,New York,2021-04-27,9,226.516981707744,Electronics,7,hotmail.com,843.299.1645,638.0,False,Good value for money. Exceeded expectations.
CUST_00247,29.0,Female,43853.5,Bachelor's Degree,Philadelphia,2023-11-07,14,499.2539359682086,Sports,8,corp.com,(516) 651-1546,850.0,False,
CUST_00248,,Male,35789.15,Master's Degree,San Jose,2021-06-14,9,201.2094725867604,Health,9,outlook.com,4489250532,799.0,False,"Poor quality, would not recommend."
CUST_00249,56.0,Female,,High School,Dallas,2022-01-16,11,91.29483546234388,Electronics,7,gmail.com,(949) 334-2476,710.0,False,"Product arrived damaged, disappointed. Needs improvement."
CUST_00250,39.0,M,94431.08,Master's Degree,City_23,2021-05-21,9,99.33941833954601,Home & Garden,10,work.net,(502) 534-7807,778.0,True,Outstanding customer service experience.
CUST_00251,19.0,Male,98245.74,Master's Degree,San Diego,2021-05-20,4,174.63843376820768,Fashion,10,gmail.com,(379) 405-3165,687.0,True,"Product arrived damaged, disappointed."
CUST_00252,46.0,Female,6232.12,Master's Degree,San Jose,2022-04-27,8,131.01465551871848,Automotive,9,company.com,,786.0,False,Outstanding customer service experience.
CUST_00253,60.0,Male,19180.17,Master's Degree,Dallas,2023-04-07,13,314.6824532121068,Books,7,yahoo.com,752.574.9697,528.0,True,Good value for money.
CUST_00254,47.0,Male,32345.02,Bachelor's Degree,City_25,2021-09-03,3,15.036693160971689,Electronics,6,business.org,8450159391,638.0,True,Good value for money.
CUST_00255,18.0,M,77559.96,Associate Degree,City_37,2022-05-20,9,398.1989810667259,Gaming,6,yahoo.com,479.368.5210,798.0,True,"Fast shipping, product as described."
CUST_00256,29.0,Female,37342.31,Master's Degree,City_4,2021-03-23,8,209.91313036898296,Electronics,1,gmail.com,693.502.6549,700.0,False,"Fast shipping, product as described."
CUST_00257,50.0,Female,21017.8,Bachelor's Degree,City_29,2021-06-17,7,123.99290336193499,Home & Garden,5,yahoo.com,317-679-2233,736.0,False,"Product arrived damaged, disappointed."
CUST_00258,26.0,Female,64063.3,Associate Degree,Philadelphia,2023-05-09,5,194.81587600599073,Gaming,8,gmail.com,344-972-4696,612.0,False,Amazing! Will definitely buy again.
CUST_00259,40.0,female,30666.65,Master's Degree,City_5,2023-12-07,2,191.0071403491673,Home & Garden,7,corp.com,892.941.7511,850.0,True,Amazing! Will definitely buy again.
CUST_00260,44.0,Male,33060.0,Bachelor's Degree,San Antonio,2022-10-10,6,454.3614464602475,Electronics,9,gmail.com,770.574.2479,815.0,False,Not satisfied with the quality. Exceeded expectations.
CUST_00261,23.0,Female,35534.99,High School,Dallas,2022-06-19,4,573.746483378335,Electronics,3,yahoo.com,604-214-5332,703.0,False,"Fast shipping, product as described."
CUST_00262,34.0,M,57494.63,High School,City_24,2022-02-23,8,307.78819195548857,Fashion,4,company.com,4304560537,687.0,False,Amazing! Will definitely buy again.
CUST_00263,18.0,Female,28372.07,Associate Degree,City_39,2022-10-06,10,514.4796755389767,Fashion,8,gmail.com,(665) 577-5295,802.0,False,Not satisfied with the quality.
CUST_00264,22.0,female,62916.09,Master's Degree,Chicago,2022-05-04,7,344.7484770045137,Electronics,6,gmail.com,798-590-7086,850.0,False,"Great product, highly recommend! Would shop here again."
CUST_00265,31.0,F,34253.53,Some College,City_14,2022-06-28,9,331.80273279646474,Fashion,4,yahoo.com,310-891-4830,,False,"Product arrived damaged, disappointed. Would shop here again."
CUST_00266,20.0,M,15465.8,Master's Degree,City_9,2023-03-22,6,228.21918970311785,Electronics,10,corp.com,682-225-6374,850.0,True,"Could be better, but acceptable."
CUST_00267,54.0,F,35262.63,Bachelor's Degree,Chicago,2021-09-26,8,329.5928888670528,Health,8,hotmail.com,7245732172,646.0,True,"Poor quality, would not recommend."
CUST_00268,,female,16120.21,High School,Phoenix,2022-09-07,7,253.9297559689175,Books,6,yahoo.com,264-850-8606,654.0,True,Excellent service and fast delivery. Needs improvement.
CUST_00269,29.0,male,37526.0,Master's Degree,San Antonio,2023-07-26,2,281.83879349168126,Electronics,9,gmail.com,7592864199,624.0,False,Excellent service and fast delivery.
CUST_00270,36.0,F,70514.89,Master's Degree,Houston,2022-10-10,9,444.14715690813387,Home & Garden,8,outlook.com,3753617371,755.0,True,
CUST_00271,52.0,F,15384.21,Elementary,Phoenix,2021-05-29,5,81.212114227399,Home & Garden,8,outlook.com,343.246.1609,734.0,False,"Fast shipping, product as described."
CUST_00272,18.0,Male,48601.94,High School,Philadelphia,2021-01-20,11,507.4092099560651,Sports,9,yahoo.com,511-704-2902,707.0,True,Good value for money.
CUST_00273,48.0,Male,18709.19,Bachelor's Degree,San Antonio,2023-07-28,10,397.86205941408673,Automotive,3,gmail.com,299-440-9807,,False,Amazing! Will definitely buy again. Needs improvement.
CUST_00274,35.0,Female,42674.65,Master's Degree,City_25,2021-07-24,7,28.935194274320505,Home & Garden,7,gmail.com,2582672654,818.0,False,
CUST_00275,23.0,Male,72269.93,Master's Degree,City_8,2021-05-31,9,225.58915548742266,Electronics,1,gmail.com,(664) 579-9850,597.0,False,Not satisfied with the quality.
CUST_00276,40.0,Female,6610.33,Master's Degree,City_49,2022-03-13,5,75.88271056360244,Home & Garden,2,gmail.com,629.801.3531,672.0,False,Not satisfied with the quality.
CUST_00277,37.0,Male,14889.62,PhD,Dallas,2023-11-03,6,209.99430131872262,Fashion,9,yahoo.com,,785.0,True,Amazing! Will definitely buy again. Very pleased overall.
CUST_00278,27.0,Female,27033.08,High School,City_26,2022-06-28,4,557.7465878590607,Fashion,7,business.org,(624) 870-2622,682.0,False,"Product arrived damaged, disappointed."
CUST_00279,,F,46724.9,Master's Degree,City_38,2021-09-29,8,75.35373863908342,Books,8,company.com,701.830.7686,656.0,True,
CUST_00280,30.0,male,31789.56,Master's Degree,City_18,2022-12-16,9,167.92637229283008,Electronics,9,outlook.com,,801.0,False,Amazing! Will definitely buy again. Exceeded expectations.
CUST_00281,36.0,Male,35006.72,Associate Degree,Dallas,2021-05-21,8,115.74909963168086,Fashion,10,yahoo.com,486.233.7070,,False,
CUST_00282,42.0,Female,186164.81,Associate Degree,City_26,2022-05-16,9,186.70122135864617,Home & Garden,9,gmail.com,422.654.8285,695.0,True,Amazing! Will definitely buy again.
CUST_00283,54.0,f,13767.06,Bachelor's Degree,Phoenix,2023-01-27,4,313.19550401801104,Health,7,gmail.com,441.571.2627,746.0,True,
CUST_00284,,Male,90074.11,Bachelor's Degree,San Antonio,2022-08-07,9,32.639644156472826,Home & Garden,6,business.org,(902) 576-9920,674.0,False,Outstanding customer service experience. Very pleased overall.
CUST_00285,60.0,m,,Elementary,City_5,2021-11-20,10,331.08856092894905,Books,4,work.net,860.567.1992,782.0,False,
CUST_00286,18.0,Female,56363.66,Bachelor's Degree,City_8,2023-06-17,7,731.9634545525768,Fashion,6,yahoo.com,607-482-4109,674.0,False,Excellent service and fast delivery. Very pleased overall.
CUST_00287,33.0,Female,199417.77,Some College,New York,2022-09-12,5,525.3137497327058,Electronics,6,gmail.com,325.665.2501,832.0,False,Excellent service and fast delivery.
CUST_00288,42.0,female,63003.3,High School,City_45,2023-12-20,8,216.20599349622387,Home & Garden,7,gmail.com,(878) 417-1349,709.0,False,"Fast shipping, product as described."
CUST_00289,38.0,Male,48922.69,Master's Degree,City_20,2021-01-17,9,151.43924098113428,Fashion,8,business.org,251.541.4990,773.0,True,Good value for money. Very pleased overall.
CUST_00290,27.0,M,130522.1,Associate Degree,San Jose,2022-09-06,9,725.5461266208843,Fashion,10,gmail.com,328.778.4362,779.0,False,"Fast shipping, product as described."
CUST_00291,32.0,m,89307.34,Some College,City_44,2021-08-01,7,246.33605202692047,Electronics,8,yahoo.com,270-983-4394,669.0,True,Not satisfied with the quality.
CUST_00292,29.0,Male,19158.17,Bachelor's Degree,Dallas,2021-10-03,5,1013.7795067085104,Gaming,7,work.net,4518496186,555.0,False,"Fast shipping, product as described. Very pleased overall."
CUST_00293,27.0,M,45964.28,Master's Degree,City_49,2022-06-26,10,210.3722637785144,Gaming,6,work.net,438-536-3417,748.0,False,"Product arrived damaged, disappointed. Needs improvement."
CUST_00294,45.0,female,9191.21,Bachelor's Degree,City_2,2021-08-25,6,181.9049614170894,Electronics,2,business.org,(810) 202-5542,725.0,True,"Product arrived damaged, disappointed."
CUST_00295,39.0,Male,23573.47,High School,Chicago,2021-08-08,10,98.73881152423922,Fashion,5,gmail.com,348.333.9850,,False,
CUST_00296,26.0,f,46688.0,Master's Degree,City_27,2021-11-15,4,462.5086344190161,Electronics,8,work.net,456.378.2801,701.0,False,Not satisfied with the quality. Exceeded expectations.
CUST_00297,45.0,Female,22433.61,Master's Degree,City_18,2022-07-12,7,281.5988412483249,Fashion,5,work.net,9134188237,685.0,False,Excellent service and fast delivery.
CUST_00298,38.0,M,45192.82,Some College,City_28,2022-08-01,12,264.15653819210377,Automotive,8,company.com,226.334.1243,850.0,True,Good value for money. Would shop here again.
CUST_00299,44.0,M,35928.72,Bachelor's Degree,City_46,2022-03-08,8,712.8920094924126,Electronics,7,yahoo.com,(566) 443-6304,602.0,True,"Product arrived damaged, disappointed."
CUST_00300,42.0,Male,55777.92,High School,City_28,2022-12-04,7,306.6782642104206,Fashion,4,corp.com,2067779246,778.0,False,"Fast shipping, product as described. Would shop here again."
CUST_00301,25.0,male,25864.87,High School,City_12,2022-02-21,6,542.7612163851308,Electronics,5,business.org,(471) 253-3076,674.0,False,"Poor quality, would not recommend. Exceeded expectations."
CUST_00302,28.0,male,17117.92,Bachelor's Degree,City_36,2022-06-25,12,344.92926314052204,Electronics,7,gmail.com,(959) 631-9619,693.0,False,"Great product, highly recommend! Exceeded expectations."
CUST_00303,43.0,M,118480.24,Bachelor's Degree,City_18,2023-11-02,5,357.13374586716566,Fashion,6,yahoo.com,316.963.2041,694.0,True,Amazing! Will definitely buy again. Needs improvement.
CUST_00304,42.0,F,,PhD,Dallas,2023-09-28,6,85.2770579381972,Automotive,8,work.net,(687) 659-6931,655.0,False,Good value for money.
CUST_00305,34.0,M,61574.83,Bachelor's Degree,City_39,2022-05-30,5,335.5163099058103,Electronics,8,gmail.com,8499307527,765.0,False,
CUST_00306,36.0,Female,114484.83,Some College,Phoenix,2021-04-15,10,256.93563642690407,Electronics,7,business.org,311.662.9254,831.0,False,"Product arrived damaged, disappointed. Needs improvement."
CUST_00307,,M,41362.75,Some College,City_22,2021-07-09,10,251.41535055080683,Home & Garden,9,yahoo.com,(426) 829-1710,757.0,False,Good value for money.
CUST_00308,27.0,Female,18305.46,Master's Degree,City_39,2023-05-18,5,403.214962674951,Gaming,7,hotmail.com,944-874-9543,728.0,False,"Product arrived damaged, disappointed. Exceeded expectations."
CUST_00309,41.0,Female,31480.14,Some College,City_24,2022-07-21,11,78.58266338616134,Fashion,10,gmail.com,508.669.1510,641.0,False,Outstanding customer service experience.
CUST_00310,32.0,F,81963.78,PhD,City_20,2021-04-01,8,36.28856595451246,Fashion,5,outlook.com,6556210401,,False,
CUST_00311,32.0,Female,42830.17,Bachelor's Degree,City_26,2021-01-08,4,243.07169043401808,Electronics,8,hotmail.com,8352178927,,False,
CUST_00312,48.0,Male,13847.87,High School,San Jose,2022-11-15,8,760.6777925574212,Automotive,6,work.net,611.636.2768,689.0,False,Amazing! Will definitely buy again.
CUST_00313,44.0,Male,58531.19,Bachelor's Degree,City_38,2021-09-25,3,95.64257406291607,Automotive,5,gmail.com,702.929.8267,689.0,False,"Poor quality, would not recommend."
CUST_00314,44.0,Female,67213.22,Master's Degree,Phoenix,2022-06-21,4,101.23113610648778,Fashion,5,gmail.com,275-282-6277,675.0,False,"Fast shipping, product as described."
CUST_00315,50.0,F,27330.28,Associate Degree,Chicago,2021-11-27,6,249.77327128156819,Home & Garden,7,gmail.com,822.351.2076,680.0,True,Amazing! Will definitely buy again. Very pleased overall.
CUST_00316,35.0,Female,59171.51,Bachelor's Degree,Philadelphia,2023-06-24,13,208.5265569291927,Electronics,5,corp.com,(329) 481-9984,,True,Amazing! Will definitely buy again.
CUST_00317,43.0,M,44179.44,Associate Degree,City_4,2023-05-26,6,455.5455060629276,Fashion,5,business.org,929.532.7240,752.0,True,"Poor quality, would not recommend. Would shop here again."
CUST_00318,31.0,Female,,Master's Degree,City_2,2021-01-20,5,355.1937106554232,Fashion,10,work.net,(811) 743-5831,652.0,True,"Great product, highly recommend!"
CUST_00319,38.0,M,12902.44,High School,City_33,2021-08-18,4,99.1988788882642,Electronics,9,work.net,664.717.8048,591.0,True,Good value for money.
CUST_00320,33.0,Female,86022.41,Elementary,Dallas,2021-06-04,8,263.4050163395553,Fashion,8,outlook.com,(301) 918-2874,780.0,False,"Great product, highly recommend!"
CUST_00321,36.0,Female,66660.56,Bachelor's Degree,San Jose,2021-11-02,5,55.69279454495396,Electronics,8,yahoo.com,870-866-4522,633.0,False,"Product arrived damaged, disappointed. Very pleased overall."
CUST_00322,42.0,F,57936.86,Bachelor's Degree,New York,2021-03-15,6,249.77685355851617,Fashion,10,yahoo.com,3847136322,692.0,False,"Product arrived damaged, disappointed."
CUST_00323,25.0,f,124943.99,Master's Degree,Dallas,2023-01-27,10,74.07920132735401,Electronics,7,hotmail.com,5814321889,837.0,True,Good value for money.
CUST_00324,60.0,Female,77354.57,High School,City_15,2021-10-31,16,212.02454307592842,Home & Garden,5,business.org,623.547.8430,607.0,True,"Could be better, but acceptable."
CUST_00325,22.0,Male,62896.94,Master's Degree,New York,2023-05-31,5,203.4570635092204,Electronics,9,outlook.com,608.625.2557,597.0,False,"Fast shipping, product as described. Needs improvement."
CUST_00326,20.0,Male,6182.13,Bachelor's Degree,Philadelphia,2021-09-19,10,477.180239883855,Electronics,8,yahoo.com,(520) 637-6120,741.0,False,"Great product, highly recommend! Would shop here again."
CUST_00327,48.0,Male,94609.76,Bachelor's Degree,Phoenix,2021-03-27,6,69.50006175848821,Electronics,6,gmail.com,4856616537,811.0,False,
CUST_00328,44.0,M,38811.21,Some College,New York,2022-09-24,10,512.967922806196,Automotive,7,hotmail.com,(583) 356-8770,594.0,False,Outstanding customer service experience.
CUST_00329,42.0,Female,46629.72,Bachelor's Degree,San Jose,2023-01-17,6,89.67272342080751,Electronics,6,outlook.com,(268) 293-2398,752.0,False,
CUST_00330,42.0,Female,46885.63,High School,Houston,2021-03-23,9,15.685036325531259,Home & Garden,10,gmail.com,2400420225,,False,Excellent service and fast delivery.
